image_id,references,pred,latency_s,peak_vram_mib
439,"['a giraffe staring right into the camera ', 'a close up of a giraffe with a zebra in the background', 'A baby giraffe and a baby zebra stand near a green hut.', 'A giraffe is close up next to the camera.', 'A giraffe and two zebras in a dirt area next to fence.']","A giraffe stands tall in front of a wooden structure, with a zebra visible in the background.",4.969039678573608,3992.31103515625
440,"['A giraffe next to a stone fence staring off into the distance.', 'a giraffe standing in a pen next to a tree trunk.', 'A close up of a giraffes neck and face.', 'A adult giraffe walking alone in a field', 'A giraffe is standing near a rock with green bushes in the background.']","A giraffe stands tall, its long neck and distinctive spotted pattern contrasting against the greenery of its enclosure.",5.108834743499756,3992.310546875
441,"['A park bench that is sitting in grass under a tree.', 'A park bench next to a tree in grassy field.', 'A plain wooden bench underneath a large tree.', 'A park area with a wooden bench that is under a tree and green grass all around the bench.', 'A park bench sitting on a bed of mulch next to a tree.']",A wooden bench sits under a tree in a park.,2.826089382171631,3992.306640625
442,"['Two giraffes grazing on some green leaves in the field.', 'Two giraffes grazing from a tree in a field.', 'GIRAFFES EATING THE SHRUBBERY OR THE TOP OF TREES', 'two giraffes eating leaves together off of a tree', 'Giraffes love the tender, young leaves on trees.']","Two giraffes are close together, one eating leaves from a branch while the other looks on.",5.173476934432983,3992.29833984375
443,"['Ice explorer bus on a road near mountains.', 'This is a Canadian sightseeing bus with a maple leaf advertising on the ', 'An all-terrain bus for sight-seeing tourists near a glacier.', 'A bus travels down the road next to a mountain.', 'One woman standing behind large specialized bus in mountains by glacier.']","A red and white bus with the words ""Ice Explorer"" and ""Canada"" on it is parked on a road in front of mountains.",6.154508829116821,3980.775390625
444,"['A person is bending over to pick something off the ground.', 'A man getting water from a fire hydrant on a sidewalk.', 'A man leans on a pole as he bends down.', 'The woman is bending over to pick something up off of the ground.', 'A person holds on to a post while bending over on a side walk.']",A man is using a fire hydrant to fill a bucket with water.,4.402267932891846,3992.33984375
445,"['A rusted silver fire hydrant next to two poles.', 'A grey and silver fire hydrant between two barriers.', 'a fire hydrant near two small poles on the curb of a street', 'The fireplug is positioned between 2 slanted posts, all three of which are dotted with graffiti.', 'A fire hydrant on a street has two rusty posts beside it.']",A rusty fire hydrant with graffiti on it.,2.6561315059661865,3982.07373046875
446,"['A woman in a coat walks along a snow covered sidewalk. ', 'People walking around a snow covered park area.', 'People walking through the snow past park benches.', 'Entire front yard is filled with snow while people walk around.\n', 'A person walking down the street past snow covered benches']",A person walking in the snow near benches and trees.,2.747335910797119,3980.78076171875
447,"['Four young giraffes in a zoo, with one of them being fed leaves by a person', 'A man is offering leaves to four giraffes.', 'a close up of four giraffes next to a man ', 'A man feeding four giraffes grass and leaves.', 'A boy feeding four giraffes at a zoo from his hand']",A man feeds giraffes in a zoo.,2.7166223526000977,3992.31494140625
448,"['Giraffes and a bird behind a chain link fence at a zoo', 'A couple of giraffe standing next to each other.', 'Two giraffes that are together in an enclosure. ', 'Two giraffes stare at a crane from behind a fence.', 'Two giraffes inside of a cage at the zoo.']",Two giraffes in an enclosure with a fence and trees in the background.,4.182569980621338,3960.76611328125
449,"['A bunch of birds flying around a couple of waves near the ocean.', 'A man standing on the beach watching some sea bird feed.', 'a number of birds flying over a body of water ', 'A man standing on a beach in front of the ocean.', 'A man is standing outside of the water observing the huge flock of birds. ']",A man stands on the beach watching birds fly over the ocean.,3.2000510692596436,3976.81103515625
450,"['A curse word written on a traffic sign.', 'A street sign in the city with various symbols on it. ', 'A street sign is a circle with a cross through it.', 'I am assuming that the sign means no profanity.', 'A no cursing sign posted as a street sign.']",A no parking sign with a funny symbol on it.,2.675323963165283,3960.1494140625
451,"['A man who is riding a horse down a brick street.', 'A couple of people who are on the back of a horse.', 'Oman and group of people on horseback moving down cement path', 'A group of people ride horses on a sidewalk adjacent to trees. ', 'People are riding horses next to the trees.']",A group of people riding horses on a brick path.,3.406024217605591,3992.306640625
452,"['A trolley is going down the street while a car passes it.', 'An electric trolley bus on the street in Seattle', 'a bus drives through a city street with a building in the background', 'A city bus driving down a street next to a hotel.', 'A electric trolly bus driving in the middle of a street with a building behind it.']",A bus on the street with a building in the background.,3.045952081680298,3992.33349609375
453,"['A group of people standing inside of a moving tram.', 'A montage of images related to a mass transit train system.', 'An outside view of a subway car and an inside view of people standing in a subway car', 'A collage is shown of a train ride and stop.', 'A white train traveling through a train station.']",A collage of photos showing a train and people on the train.,3.329716444015503,4008.4775390625
454,"['a red and white sign a car and some buildings', 'a small street sign sits on a pole ', 'A street sign with groffetti on it on a poll . ', 'A sign mounted to a pole that reads "" No Stops "".', 'there is a street sign that has been written on']","A sign that says ""No stops"" with graffiti on it.",3.7550878524780273,3995.55224609375
455,"['A very cute cat laying on a rug.', ""The black and brown cat is scratching it's ear."", 'A cat sitting on a rug scratching its ear', 'A cat holding a fake carrot while scratching on a rug.', 'a cat scratching his ear while holding a carrot']",A cat laying on a rug with a toy carrot next to it.,3.457070827484131,3992.32958984375
456,"['A woman in black jacket watching a cat eating from pizza box.', 'A woman looking at a cat licking pizza grease', 'A woman holding a white and brown cat.', 'A man sitting at a table with a cat eating food.', 'A woman looking with shock as a cat eats a pizza.']",A woman wearing a red hat and glasses is standing behind a cat that is eating pizza from a box on a picnic table.,5.531880617141724,3980.7861328125
457,"['A desk with both a laptop computer and a desktop computer.', 'A desk containing a desktop and laptop computers.', 'A home office desk with a desktop computer, large flat screen monitor, and laptop computer on it.', 'a desk with a computer  a laptop and monitor', 'a desk with a laptop and a desktop computer ']","A computer desk with a monitor, keyboard, mouse, and other items on it.",4.399387836456299,3980.78662109375
458,"['Cattle grazing on grass near a lake surrounded by mountain..', 'Cows wandering free in the grass by the ocean.', 'Cows graze an open field next to the ocean.', 'Five cows are grazing at a lake next to a road.', 'Cattle are crossing the road to a beach front.']",Cows grazing on the side of a road near a body of water.,3.448498249053955,3963.77490234375
459,"['A Texas Longhorn bull grazing on grass. ', 'the cog is grazing on the grass, he has big horns', 'A Texas longhorn bull eating grass by a barbed wire fence', 'Brown and white cow with long horns standing next to a chain fence. ', 'two really long horned cows eating in a field']",A longhorn cow grazing in a field with a fence in the background.,3.7239010334014893,3992.30078125
460,"['three little kids that have different ties on', 'A jumping boy wearing three different neck ties', 'Three boys jumping in the air while wearing ties.', 'Three boys dressed in jeans and ties pose.', 'The three boys are creating their own dance moves.']",Three men wearing ties in different positions.,2.6118714809417725,4003.24072265625
461,"['there are many boats that are parked at this dock', 'a dock with some boats parked there ', 'Sailboats docked at the pier of a town marina.', 'A boat that is sitting near a pier.', 'A harbor with several boats docked and buildings in the background.']",A marina with boats and buildings in the background.,2.7714972496032715,3985.06640625
462,"['A herd of elephants standing on a pond of water.', 'These elephants are standing in the water outside.', 'A herd of grey elephants drinking from a pond', 'a herd of elephants drinking together at a body of water ', 'A group of adult elephants and one baby elephant drinking water.']",Elephants drinking water from a river.,2.1611502170562744,3980.7568359375
463,"['A large elephant standing next to a small elephant playing in the water.', 'A couple of elephants standing in the water.', 'An elephant and a baby elephant are bathing in a river', 'A mother elephant gives her baby a bath.', 'A large and small elephant bathing in the river.']",Elephants playing in the water.,1.859100341796875,3958.0302734375
464,"['A man with a bear sitting with his arms crossed and his tie over his left shoulder.', 'A man with a beard in a tie sits with his arms crossed.', 'a man with a beard and a gray shirt and tie', 'A man with a tie is staring at something.', 'Man with beard folding arms with tie over shoulder.']",A man with a beard and long hair is taking a selfie in an orange room.,4.43554949760437,3973.08349609375
465,"['a man and a woman sitting on a small boat', 'A man and woman in a boat on a river.', 'A man and woman riding on top of a red boat.', 'Two people riding in a boat in a river', 'two people in a red boat on water']",A man and woman in a red boat on a river.,2.932950019836426,3976.8330078125
466,"['A man and a women posing next to one another in front of a table.', 'A man and woman hugging in a restaurant', 'A man and woman standing next to a table.', 'A happy man and woman pose for a picture.', 'A man and woman posing for a picture in a sports bar.']",A man and woman smile at the camera in a restaurant.,2.869671106338501,3962.6767578125
467,"['A couple of elephants standing on a lush green forest.', 'two elephants walking in a field near a tree', 'The two elephants are walking around the trees together', 'Two elephants outdoors walking on green grass with trees near by.', 'Two elephants walk through a grassy area with trees.']",Elephants in the grassy field with trees.,3.1391849517822266,3992.326171875
468,"['A man walking in front of an open umbrella.', 'A head in silhouette in front of a large umbrella.', 'a shadow of a man on an umbrella ', ""The shadow of a man's head is seen cast on an airbag."", 'a mans shadow in front of lighting equipment']",A silhouette of a person standing in front of a large umbrella.,3.199767589569092,3982.49462890625
469,"['a  doll sitting on top of an open suitcase ', 'Packing everything for a trip including a childs Barbie doll.', 'A doll in a open suitcase on the ground.', 'A girl doll sitting in a suit case with a bag.', 'Doll wearing hat laid up next to open luggage ']",A doll sits in an open suitcase with a camera and other items inside.,3.5152714252471924,3973.11328125
470,"['An animal, curled into a ball, takes a nap.', 'A puppy all curled up taking a nap.', 'A cold dog curled up and going to sleep.', 'A short haired dog curled up sleeping contently.', 'A small brown dog curled up in sleep.']",A small brown dog curled up on a bed.,2.870579719543457,4003.2841796875
471,"['A man has a frisbee in his hand and is standing up. ', 'A young man holding a Frisbee in a throwing position.', 'A young man playing out side with a disc.', 'The young man in jeans is throwing a Frisbee.', 'A person on field with a Frisbee in their hand.']",A young man in blue jeans and a black shirt is throwing an orange frisbee on a brick path.,5.300280809402466,3980.82080078125
472,"['A brown bear walking with rocks in the background.', 'A large brown bear standing on a mountain summit.', 'A brown bear is standing on the rocks facing forward.', 'A bear is standing on a rock face.', 'The bear is on all fours, facing the photographer.']","A bear stands on a rocky surface, its fur glistening in the light.",3.8397045135498047,3980.75439453125
473,"['The reflection of a dogs head out of a car window in one of the cars wing mirrors', ""An adorable brown and white dog  hanging it's head out of a window."", 'a dog has its head hanging out of a window', 'A dog looking out the window as seen through a mirror.', 'A dog that is sitting down in a backseat.']",A dog looks out the window of a car as it drives down the road.,4.446232318878174,3992.30908203125
474,"['Two stuffed animal dogs reading a picture book about dogs.', 'Stuffed animals looking a pictures of other animals in a book.', 'Two stuffed dogs under a blanket looking at a picture book.', 'Two stuffed animals posed looking at book with other animals.', 'Two stuffed animals are posed on an open book.']",A stuffed dog and bear reading a book together.,2.7199478149414062,3992.3271484375
475,"['2 Zebras standing next to each other in plaines', 'An adult and baby zebra looking onward on a field.', 'Two zebras standing side by side in a field', 'A young zebra with an adult zebra standing on a parched brown landscape.', 'An adult and a baby zebra are on the savannah.']",Two zebras standing in a grassy field.,2.471513509750366,3962.56884765625
476,"['A zebra grazing on grass near a river.', 'A single zebra grazes on a ledge near the water,', 'A zebra standing on land and eating grass near a body of water that is behind it.', 'A zebra grazes on tall grass at the edge of a clear blue river.', 'A zebra near a waterhole grazing on some grass.']",A zebra drinks water from a pond.,2.478369951248169,3980.76806640625
477,"['Several zebras stand in a field and graze.', 'A herd of zebra standing on a dry grass field.', 'Panoramic image of zebras grazing and lying in a field.', 'A panoramic view of zebras in a dry field.', 'A field full of zebras on a savannah grazing.']",Zebras in a grassy field.,2.4206318855285645,3951.015625
478,"['Small horse standing behind a large group of horses eating. ', 'Three large horses eating hay while a small horse stands behind.', 'A group of horses and a baby horse eat hay at a farm.', 'A group of horses gathered around eating hay.', 'A group of horses gathered around a feeder ']",Horses and foal standing in a field of hay.,2.997288942337036,3973.0537109375
479,"['A man sitting at a table eating food from a plate.', 'A man is eating some food at a table.', 'A man with a bite of pizza from a plate.', 'A man eating crust sitting by a table.', 'A man sitting at a table eating some food']",A man eating pizza at a restaurant.,2.162919282913208,3980.77197265625
480,"['Two skiers heading up the side of a mountain', 'a man in skies is walking in the snow', 'A pair of skiers walking up a side of mountain.', 'two men standing in some sand walking up a hill', 'A person walking in the snow with skis on their back.']",A person is hiking up a snowy mountain with a backpack and ski poles.,3.9670984745025635,3992.3291015625
481,"['Plate of food with broccoli on glass plate with table cloth', 'A plate of food laying on a table.', 'A Thanksgiving dinner of turkey, broccoli, sweet potatoes and cranberries.', 'there is a blue plate with lots of different foods on it', 'A plate of food with rice and beans, broccoli and meat. ']","A plate of food with broccoli, carrots, and other vegetables.",3.3707306385040283,3992.33349609375
482,"['A young man riding skis across a snow covered slope.', 'A person is walking in the snow on skis.', 'A man in a red jacket skiing during a snow fall.', ""A person on cross country skis while it's snowing "", 'A cross country skier in the falling snow.']",A person skiing through the snow with trees in the background.,3.090780258178711,3994.57861328125
483,"['A bowl with rice, broccoli and a purple relish.', 'A plate of broccoli, rice, meat and other vegetables', 'A bean and corn mixture, rice, and broccoli on a plate', 'Looking down at a bowl of white rice, broccoli and a vegetable dish', 'The meal in the bowl has rice and broccoli in it.']","A bowl of rice, beans and broccoli.",2.5482869148254395,4008.46240234375
484,"['A woman standing while holding a pole on snow', 'A girl posing with ski equipment in the snow', ""A classic black and white photo of a woman holding ski's"", 'a female standing beside a wooden post with a fake background', 'A woman holding a couple of ski poles and skis.']","A woman in a white sweater and black pants stands with skis on her shoulders, holding ski poles.",5.272778272628784,3977.447265625
485,"['A person on a skateboard rides down the road.', 'A man on his skateboard is riding between the parked cars. ', 'A man in blue shirt on skateboard next to cars.', 'A man riding a skateboard down a street next to parked cars.', 'A person on a skateboard on a street.']",A man skateboards down a city street with cars parked on both sides.,3.70316481590271,3980.80126953125
486,"['a person wearing a blue jacket is wearing skis and snowy trees', 'A skiier on a snowy path at sunset.', 'A person in the snow on some skis.', 'a snow skier standing among the tall trees', 'A person on skis on snowy forest path.']",A person skiing through a snowy forest at sunset.,2.7100019454956055,3985.0693359375
487,"['a man standing in front of the grill of a  hot dog stand. ', 'A man choosing condiments at a hotdog stand', 'A man is grilling off the street with a modest and small cart.', 'A man cooking hot dogs with a light colored jacket on', 'A man cooking food on a red art on the street.']",A man is cooking hot dogs on a grill at night.,3.5284461975097656,3992.341796875
488,"['A plate topped with three hot dogs on top of a table.', 'an image of three hot dogs with mustard', 'Three hotdgs on a dark plate have been topped with mustard.', 'Three hotdogs with mustard on a black plate.', 'a close up of three hot dogs with mustard']",Three hot dogs with mustard on them.,2.3591625690460205,3992.35009765625
489,"['There is a man and a young girl snowboarding ', 'A male skier is posing for the camera while a young girl is in the background. ', 'A man on snowboard standing by a mountain.', 'A man and a child who are in the snow.', 'A man and a little girl wearing snowboards. ']",A man and child snowboarding down a snowy hill.,2.8224761486053467,3980.78125
490,"['Large whole pizza pie with cheese and olive toppings.', 'A wooden pan holding a pizza with cheese and olives.', 'The deep dish pizza is topped with sausage and olives.', 'An olive and cheese pizza that has been placed on a table.', 'A large thick crusted pizza has olives on it as it sits on a wooden paddle.']",A pizza with olives on it.,2.576547622680664,3992.3310546875
491,"['A person riding a snow board down a snow covered slope.', 'A young skier is attempting downhill in a driveway.', 'A woman in a blue jacket is skiing in front of a house.', 'A woman on a snow board riding down a hill.', 'A young boy rides his board in the snow.']",A child in a blue coat stands on a snowboard in the snow.,4.200599670410156,3980.79443359375
492,"['A person walking in the ocean with a surfboard under their arm. ', 'A man carries his surfboard near incoming waves.', 'a man that is holding a surfboard in hand', 'A person in a wet suit walking into the ocean', 'A surfer walks into the waves on the shore. ']",A surfer walks out of the ocean with his board.,3.09826397895813,3973.05517578125
493,"['A blue, yellow and green surfboard sticking out of a sandy beach.', 'A surf board sticking up in the sand.', 'a surf board in the sand near a body of water', 'A colorful surfboard stands erected on the sandy beach.', 'A surfboard propped up in the sand on a beech.']","A green, yellow, and blue surfboard stands upright in the sand on a beach with people in the background.",5.9148359298706055,3980.75390625
494,"['Kite surfer in the air on top of a red board. ', 'A man is parasailing with a red surfboard.', 'A man kiteboarding over the ocean under a blue sky.', 'A man is flying up on his surf board over an ocean.', 'The man is para sailing on the water. ']","A kite surfer is soaring high above the ocean, with their board and harness visible against the clear blue sky.",5.232284784317017,3980.75830078125
495,"['a person riding a surf board on a wave ', 'A man in a red t shirt riding a wave on top of a surfboard.', 'A man balancing his surfboard on a wave.', 'The man is surfing through the waves in the water.', 'A man in a wetsuit and red shirt, riding a surfboard at the edge of a wave.']",A surfer in a red shirt rides a wave on a white surfboard.,3.8026459217071533,3960.18212890625
496,"['A woman standing on top of a sandy beach with a surfboard.', 'A man holds a parasail on the beach as another man watches.', 'Two men at the beach one of which is holding a surfboard and a para sail.', 'The expert surfer is trying to also parasail. ', 'A person using a wind surfboard, on the beach.']",A man holding a surfboard and another man with a kite surfing harness on the beach.,4.393153429031372,3960.3876953125
497,"['A girl sitting on a bed is taking a self portrait.', 'A girl sits on the bed and photographs herself in the mirror with her tripod.\n', 'A lady in a bedroom with a tripod.', 'Girl is setting up a camera to film herself in bed.', 'A girl sits in front of a mirror with a camera']",A person sits on a bed with a camera on a tripod in front of them.,4.050456285476685,3980.7734375
498,"['A man on a surfboard in the water.', 'A guy is splashing through the waves on his surfboard.', 'A man riding a wave on top of a surfboard.', 'A man is surfing on a surfboard in breaking waves.', 'A surfer doing a sharp turn in the water as his board is airborne']","A surfer is riding a wave and performing a trick, with the ocean in the background.",4.895025730133057,3963.76513671875
499,"['a bed room with a neatly made bed ', 'A bed with stacked pillows is in a bedroom with a chair.', 'A living area with a bed, chair and window.', 'A bed and chair sitting next to a window in a bedroom.', 'a bedroom with big bed and a chair by the window ']","A bedroom with a bed, chair, and window.",2.8164079189300537,3980.76123046875
500,"['A table topped with a smart phone next to a white bag.', 'Birthday gifts on table in a dark room.', 'A birthday cake made to look like a bag, shoe, car, and iPhone.', 'A table with a happy birthday message holds several items that were probably birthday gifts.', 'A bag, toy car, shoe, and iPhone are on the table. ']","A cake shaped like a shopping bag with a red car, high heel shoe, and phone on it.",4.802521705627441,3981.03955078125
501,"['A man riding a wave on top of a white surfboard.', 'A photo inside and ocean wave looking at a person on a surfboard.', 'A crashing wave is about to close in on a surfer.  ', 'A man riding a wave on a surf board.', 'A man on a surfboard inside a large wave.']",A surfer rides a wave in the ocean.,3.28654408454895,3980.80712890625
502,"['A man riding a surfboard inside of a wave.', 'an image of a man riding the ocean waves on his surfboard', 'There is a surfer on a surfboard in a pipeline', 'A man surfing through a very large wave that is coming over his head.', 'A surfer rides his board inside an arching wave.']",A surfer rides a wave in the ocean.,2.6928346157073975,3985.05859375
503,"['A man is surfing in the ocean on a large wave.', 'A man on a surfboard  surfing a nice big wave', 'A man crouched on a surfboard as he rides under a wave.', 'A man is riding the giant wave on his board. ', 'a man riding a surfboard under the swell of a wave ']",A surfer rides a wave on a white surfboard in the ocean.,3.5087313652038574,3980.7685546875
504,"['A man riding a wave on top of a surfboard.', 'A surfer kneels as he catches a large wave. ', 'The surfer is trying to challenge the big wave.', 'A surfer riding the inside of the curve of a wave.', 'A person riding the surf of a wave in the ocean.']",A surfer rides a wave in the ocean.,2.6910884380340576,3980.736328125
505,"['A person riding a wave on top of a surfboard.', 'Man surfing a wave on a dull day.', 'a surfer riding in a stormy looking wave', 'This person is riding a big wave on the water.', 'A person on a surf board by a big wave.']",A surfer rides a large wave in the ocean.,2.9740653038024902,3963.7236328125
506,"['A young boy sitting on a bed in a bedroom.', 'a young boy sitting on a bed with a lamp on beside it', 'a kid is sitting on a small bed in a room', 'A little boy sits on a bed with a chair next to it.', 'The child is waiting for his parents to come in.']",A little boy sits on a bed in a room with a dresser and lamp.,3.7699549198150635,3992.33056640625
507,"['A woman holding a plate and eating pizza.', 'A person taking a pizza while holding a plate', 'A woman eating a piece of pizza near the kitchen counter.', 'A man eating a piece of pizza on top of a plate.', 'Woman standing while eating pizza from a plate.']",A woman eating pizza while holding a knife.,2.2337656021118164,3947.537109375
508,"['A homemade pizza sits on a metal sheet.', 'A homemade pizza with a funny shape on a pan.', 'a pizza pepperoni and veggies  sitting on a pan', 'A home made pizza with pepperoni and sausage. ', 'An oddly shaped pizza sitting on a table']","A pizza with sausage, olives and tomatoes on a metal pan.",4.029115676879883,3992.30810546875
509,"['A pizza sitting on top of a pizza box covered in cheese.', 'A cheese pizza cut into eight pieces in the box. ', 'A cheese pizza from a store in a box. ', 'The pizza looks like it was ordered with extra cheese.', 'A large cheese pizza in a cardboard box.']",A pizza with cheese and pepperoni in a cardboard box.,3.0052406787872314,3992.3212890625
510,"['A woman sitting in a chair in front of a TV.', 'A person on a flowered chair is watching an old television.', 'A woman sits on a chair and watches a vintage TV.', 'A woman sitting sideways in a chair in front of her TV. ', 'A PERSON IS STIING ON A COUCH WATCHING TV']",A woman sits on a floral chair in front of a television set.,3.4062538146972656,3985.080078125
511,"['A woman and a man playing a video game in the living room', 'A woman in a striped shirt playing a video game.', 'A woman playing a video game with the Nintendo Wii.', 'A woman holding a game controller with a man looking on.', 'Two people sitting down playing a video game']",A woman in a striped shirt holds a Wii remote while a ghostly image of a man appears behind her.,5.811962604522705,3998.7939453125
512,"['People are in the water with kites flying over them.', 'The photo shows the many ways to enjoy the beach--kite flying, bathing, lying in the sun, walking along the sand.', 'Several para sailors on choppy water under a cloudy sky.', 'A few para-surfers on the water near a beach.', 'People are windsurfing near a beach on a cloudy day.']",people kite surfing in the ocean with buildings in the background,2.9779927730560303,3992.33349609375
513,"['A crowd of people flying kites over a field.', 'A distant view of several kites flying in the air.', 'Several different kites flying over a parking lot.', 'many kites flying in the sky with cars parked', 'multiple kites fly high in the sky near a stadium']",kites flying in the sky,1.865757703781128,3992.275390625
514,"['People sitting on benches in the park, and traffic in the street', 'A man is sitting on a park bench using a computer.', 'a male in a brown shirt sitting on a bench with a laptop', 'A person on a bench with a laptop in a park', 'People sitting on a park bench watching cars go by.']","A man sits on a bench in a park, working on his laptop while surrounded by colorful flowers and a black trash can.",6.133785247802734,3992.29150390625
515,"['The Big Ben clock tower towering over the city of London.', 'Old English castle sitting on side of river.', 'The Thames river near Westminster on a cloudy evening.', 'A large cathedral and clocktower building sits in front of an ocean with ferry and sailboats riding past.', 'A scenic river view with the a palace in the background.']",A boat on the water with a castle in the background.,2.9469053745269775,3973.099609375
516,"['A little girl holding a baseball bat on grass.', 'A blond girl holding a baseball bat and smiling with her hand over her mouth.', 'a young girl wearing a dress plays with a baseball bat', 'A girl with a baseball bat in the backyard smiles. ', 'A child looks on in amusement while holding a baseball bat. ']",A young girl in a pink and black dress holding a baseball bat outside.,3.409672737121582,3960.66650390625
517,"['A baseball player holding a bat standing next to home plate.', 'The ump and baseball players on the field.', 'A baseball player crosses home plate as his teammate waits. ', 'A red-shirted team playing a game of baseball.', 'A man touching home plate on a baseball field.']",A baseball player in a red uniform is running to home plate.,3.706955909729004,3980.76513671875
518,"['A man hitting a tennis ball with a tennis racquet.', 'a tennis player swinging at the tennis ball', 'A tennis player hitting a ball on the court ', 'A male tennis player swinging at a tennis ball.', 'A tennis player hits the ball up from the racket.']",A tennis player swings his racket to hit the ball.,2.8454086780548096,3980.76708984375
519,"['A white-clad tennis player hurls a ball upward to deliver a serve.', 'A male tennis player with a racket at the court', 'A tennis player is attempting to hit the ball. ', 'A guy in the middle of serving on a tennis court.', 'A man playing tennis throws the ball in the air.']",A man playing tennis on a court.,2.2438929080963135,3992.30859375
520,"['a small pepperoni pizza next to a fork', 'The  pizza  is cheesey wiith peporoni for the topping', 'A pepperoni pizza sitting on top of a white plate.', 'the pizza is on a plate with a fork next to it ', 'a small fully cooked pizza resting on plate next to a fork']",A pepperoni pizza on a white plate with a fork next to it.,3.9391140937805176,3992.31005859375
521,"['A refrigerator mostly empty with only a few bottles of water inside.', 'a refrigerator with four plastic bottles and one is dark blue', 'Four bottles sit in an otherwise empty refrigerator.', 'Four bottles of liquid set in a refrigerator.', 'A refrigerator that has nothing but water in it.']",Three bottles of water sit on the top shelf of an empty refrigerator.,3.498213052749634,3980.78564453125
522,"['A vase filled with water and white flowers.', 'A vase of white flowers sitting on a window sill. ', 'White flowers sit in a vase by the window.', 'A clear vase of simple flowers is sitting in a windowsill.', 'A vase with white flowers sitting next to an open window.']",A vase of white flowers sits on a windowsill.,2.804302215576172,3992.33447265625
523,"['A group of stuffed animals are arranged together.', 'Two teddy bears are seated with the other stuffed animals.', 'A menagerie of stuffed animals lined up on the floor. ', 'Stuffed bears and ducks are lined up on the floor.', 'Stuffed teddy bears and ducks for sale at a stall ']","A group of stuffed animals, including teddy bears and ducks, are sitting on a table.",4.593875169754028,3980.78759765625
524,"['A lot of potted plants sitting on a glass table.', 'A glass top table with flowers and paper cards.', 'A beautiful view of a glass full of items. ', 'Round glass table full of potted plants and description cards', 'A large glass table topped with different types of plants.']",A table with plants and signs on it.,2.4462194442749023,3980.7783203125
525,"['A blending mixer sitting on a kitchen counter.', 'a blinder that has some vegetables in it', 'Blender mixing food together on kitchen counter of tile', 'The blender is being used to liquify vegetables  for sauces during dinner preparation.', 'The blender is full all the way to the top.']",A blender with a green smoothie in it.,2.6232049465179443,3992.32958984375
526,"['A man in an Arabic type outfit on a cell phone.', 'a person is sitting at the table reading ', 'A person on a cell phone sitting at a table.', 'A man in white is sitting at a table', 'a man in glasses with a gown seated on a table']","A man in a white robe sits at a table with papers and pens, while two people stand behind him.",4.930112838745117,3959.986328125
527,"['Person in a parka taking pictures with a mobile phone camera.', 'A person in a parka looking at a phone.', 'A person wearing a heavy coat while holding up a cell phone.', 'A woman in a jacket with a hood looking at a cell phone .', 'A person I. A hood jacket capturing a photo using a flip phone ']",A person in a black coat with a fur-lined hood is taking a picture with their phone.,4.6330156326293945,3980.7724609375
528,"['Closeup of a cellphone device with various buttons.', 'A close up photo of a smart phone lit up.', 'A close-up image of a multi media device.', 'Some control buttons on an orange and silver electronic device.', 'A small cell phone on a dark surface.']","A close up of a cell phone with the word ""Wii"" on it.",4.1198859214782715,3992.33447265625
529,"['A beautiful woman standing on the side of a rad next to a street.', 'A view of a city during the nite showing multi-colored lights and people.', 'A woman checking her phone on the sidewalk, next to an empty city street. ', 'some buildings and a woman wearing a black dress and lights', 'A woman wearing a dark colored dress stands curbside near a large building.']","A woman in yellow boots stands on the sidewalk at night, holding a bag and looking at her phone.",5.436699151992798,3980.8095703125
530,"['A microwave oven with a tray on the bottom', 'A microwave oven sitting on a granite countertop.', 'the microwave is closed the clock on it is at 10:14', 'a microwave oven sits on top of a granite counter ', 'Chrome colored toaster oven with time on 10.14']",A microwave oven with the time 10:14 on it.,3.604231595993042,3980.77490234375
531,"['A metallic refrigerator freezer sitting in a kitchen.', 'A stainless steel refrigerator is next to the kitchen cabinets.', 'A stainless steel refrigerator in a kitchen ', 'A stainless steel style refrigerator in a kitchen.', 'A three door fridge is in a cluttered kitchen.']",A stainless steel refrigerator in a kitchen with wooden cabinets and a microwave.,3.451627016067505,3992.322265625
532,"[""A set of women's personal care items sitting on a bed."", 'A pen and several personal hair care items sit side by side on a blanketed surface.', 'A line of products on a white surface.', 'A pen, hairbrush, and other objects sitting on a bed.', 'A pen, a plastic name bracelet, a barrette, a flashlight and a brush are lined up.']","A hairbrush, lighter, pen and a rock and roll band logo on a white cloth.",4.915699243545532,3992.3388671875
533,"['A woman holding a smart phone next to a group of people.', 'A women wearing a scarf using her cell phone', 'A woman holding a cell phone and standing in a littered field with others.', 'A woman in yellow scarf holding a cellphone.', 'A person on her cell phone in a large crowd of people.']",A woman with a yellow scarf is holding a cell phone.,3.050734043121338,3992.357421875
534,"['A white kitchen with stove, sink, and refrigerator.', 'a kitchen full of cabinets, a stove, sink and refridgeratio', 'A kitchen with ceiling fan, stove, and sink.', 'A kitchen area with white stove, sink and a refrigerator.', 'This is a picture of a white and black kitchen.']",A kitchen with white cabinets and appliances.,2.132246255874634,3980.78271484375
535,"['An older picture of a large kitchen with white appliances.', 'An all white painted kitchen with a ceiling fan.', 'A painted white kitchen with a refrigerator and an automatic dish washer next to an oven stove.', 'Small white kitchen with a ceiling fan hanging down.', 'a white kitchen with a ceiling fan a stove and refrigerator']",A kitchen with white cabinets and appliances.,2.4021847248077393,3980.78466796875
