image_id,references,pred,latency_s,peak_vram_mib
566,"['A red. white, and blue fire hydrant on the side of the road. ', 'A fire hydrant is being paint as an U.S.A flag.', 'A fire hydrant that is painted like an american flag is next to a street.', 'A fire hydrant painted like the American flag.', 'A fire hydrant painted in the American patriotic colors']",A blue and white fire hydrant with stars on it stands in the foreground of a street scene.,2.186026096343994,7311.41064453125
567,"['A giraffe eating some leaves from a tree at the zoo', 'A giraffe standing under a large tree in an enclosed area.', 'A group of animals that are by a tree.', 'A zoo giraffe enjoys a treat from a hanging basket ', 'A giraffe reaching for a tree branch on a sandy zoo lot.']",Giraffes eating from a basket in an enclosure.,2.802217483520508,7577.5234375
568,"['A cat is playing with a plan in a park.', 'A cat attacks weeds in a landscaped area.', 'A cat plays with grass outside in the garden.', 'a cat playing with an outdoor plant with long grass on it', 'A cat sits on its hind legs, and swats at the plant.']",A cat playing with a bird in the grass.,2.526054620742798,7493.8662109375
569,"['a lime and green bus parked on a grass field parking lot.', 'The school bus is colored yellow and pink.', 'a yellow and pink bus parked by itself', 'A bus is painted half pink and half yellow.', 'An old school bus is painted neon yellow and magenta.']",A yellow and pink bus is parked on the side of the road.,2.8138437271118164,7534.0771484375
570,"['Three giraffes standing up in a field eating leaves off of trees.', 'Two giraffes make contact while a third eats from a tree.', 'Three giraffes are in an enclosure with heads in the air.', ""Three giraffe's in a green grassy tree filled area."", 'Three giraffes on a green field with sand, rocks and trees']",Three giraffes standing in a grassy field.,1.7842113971710205,7311.41064453125
571,"['A large trains travels past a river that contains several different boats', 'A large long train on a steel track.', 'Covered boats are in the water by the shore.', 'Yellow and blue train moving along its tracks near a river.', 'A blue and yellow train is traveling down the tracks near some water and boats.']",A train passes by a row of boats on the water.,2.4969112873077393,7493.8662109375
572,"['A small train going down a steel track.', 'A train driving down a track surrounded by trees.', 'A white and black train in train docking area.', 'A train car is sitting on some train tracks.', 'A train engine approaches a switch in a train yard.']",A train is on the tracks surrounded by trees and buildings.,2.713775634765625,7493.8662109375
573,"['a train of many colors is coming down the track', 'A train pulling red, white and blue cars.', 'Cargo train is traveling on a track next to a forest. ', 'A train driving down the tracks near several trees.', 'A locomotive hauling a colorful train of boxcars. ']",A yellow train is traveling down the tracks.,2.3864338397979736,7493.8662109375
574,"['This is an intersection sign between green lake drive and one other', 'The two street name signs are protruding from a street pole. ', 'A pole with two street signs attached, in front of some trees.', 'this is a streeet sign at an intersection', 'a close up of a street sign on a pole ']",A street sign for Green Lake Dr N and Meri.,2.4293131828308105,7456.91162109375
575,"['a street sign attached to a wooden pole', 'a stop sign has some graffiti on it ', 'Traffic sign with graffiti displayed near white building in urban area.', 'a stop sign a building cars bushes and trees', 'A red stop sign sitting in front of a tall palm tree.']",A stop sign with graffiti on it.,2.674783706665039,7621.47509765625
576,"['A train on the tracks out in the country ', 'This is a extremely long freight train heading south.', 'A long train is driving down the tracks.', 'A train with several cars riding on the track.', 'a train on a track with a sky background ']",A yellow train is traveling down the tracks.,2.5141448974609375,7493.8662109375
577,"['The train engine is followed by a line of open cars.', 'A train driving down the tracks under a bridge.', 'A train is traveling underneath a cement bridge.', 'A cargo train crossing under an overpass and switching tracks. ', 'A train is sitting along tracks under and overpass.']",A train is traveling on tracks next to a road and bridge.,2.590219497680664,7493.8662109375
578,"['A yellow train on the tracks with several cars', 'A train pulls past an intersection in the rail in a rural area.', 'a long cargo train going down a track by some trees ', 'A train with a red and yellow engine on a railroad track.', 'A train pulls a large number of cars through a junction.']",A train travels down the tracks through a wooded area.,2.4440155029296875,7493.8662109375
579,"['A motorized cart fills a train with luggage', 'A high-speed passenger train is being loaded with luggage. ', 'a cargo truck is loading a train with luggage', 'A passenger train parked next to a platform.', 'A pile of luggage rests outside of a train.']",A train is being loaded with luggage at a station.,2.305048942565918,7421.21826171875
580,"['a small red train is parked at the station ', 'A metro style train engine passing under a bridge.', 'A train on a track next to a set of blue stairs', 'A train with no cars sitting on the train tracks.', 'The train is on the tracks in the station. ']","A red, yellow and blue train is on the tracks.",2.686373472213745,7493.8662109375
581,"['a man on a three wheeler following behind a two dogs and a cow', 'A black and white cow walking across a lush green field.', 'A man is right behind a cow on green grass.', 'A man on a vehicle in a field and a few animals.', 'a cow walks as a man on a quad follows it ']",A man drives an ATV in a field with a cow and two dogs.,2.6931419372558594,7493.8662109375
582,"['a cow staring into a camera standing on a field ', 'Here is a image of an zoo animals.', 'A herd of cattle standing next to a tree together.', 'A small group of cows standing in front of the camera.', 'A group of cows standing in the grass.']","Two cows in a field, one licking the other's face.",2.528794527053833,7493.8662109375
583,"['A herd of cattle walking down a street near lush green trees.', 'Several cows walking in the street with cars behind them. ', 'Several cattle walking down a street in front of a car.', 'A herd of cattle crossing the street while cars wait behind them.', 'a herd of cows walks down a city street ']",Cows walking down the street near a sign.,2.3955674171447754,7493.8662109375
584,"['A utility truck is parked in the street beside traffic cones.', 'A street with orange cones and a work truck on it.', 'Traffic cones at the entrance of a lot where there is construction.', 'A construction truck is in front of the huge building. ', 'a bunch of orange cones sitting in the road ']",A construction site with orange cones and a truck.,2.5915415287017822,7493.8662109375
585,"['A black and white cat sitting on top of a chair.', 'A cat that is standing on a desk.', 'A black and white cat sitting at a desk. ', 'A cat stands with its paws against a desk. ', 'A cat is looking at a cluttered computer desk.']","A black and white cat is standing on its hind legs, reaching up to a red table.",3.1929965019226074,7577.5234375
586,"['A cow getting relief as it is being milked.\n', 'A cow is being milked by a machine.', 'A dairy cow suffering in confinement hooked up to a milking machine.', 'A dairy cow is being milked by machine..', 'Small cow sitting on a milking machine in a dirty area.']",A cow is milking itself with red and white tubes attached to its udder.,3.086655855178833,7577.5234375
587,"['A cat observing a computer screen next to a laptop and a cordless phone.', 'A cat is sitting and watching a computer screen.', 'A cat sitting in front of a computer monitor.', 'A cat ""reading"" the text on a computer screen', 'Gray cat looking at electronic monitor next to phone.']",A cat is sitting in front of a computer screen.,2.7485764026641846,7577.5234375
588,"['A cat is sitting on a desk next to a computer.', 'A cat is sitting by a computer on a desk.', 'A cat sits on a desk in front of a computer. ', 'A cat on a desk next to a keyboard and computer', 'A cat sits on a computer desk next to a keyboard.']",A cat sits on a desk next to a computer monitor.,2.224463701248169,7355.28515625
589,"['A cat sitting on top of a wooden desk.', 'A black cat on a wooden table in front of a laptop. ', 'A black cat sitting on a table in front of a laptop. ', 'a cat sits down in front of a laptop ', 'a black cat sitting on a desk with laptop next to it']",A black cat sits on a desk next to a laptop and a glass of soda.,2.284350633621216,7332.4814453125
590,"['Two televisions that are stacked on top of each other. ', 'A black and white cat sits on a red cloth that is over a television set.', 'A black cat sits upon a television set.', 'A cat is relaxing on top of an old television.', 'A cat sitting on top of a televsion,']",A black cat sits on top of a television with a red blanket draped over it.,2.2429423332214355,7332.4814453125
591,"['A cat sitting by a laptop but staring at a person. ', 'Gray and white cat sitting next to open laptop.', 'A cat trying next to his owner who is using the computer. ', 'A cat looks away from an open computer.', 'A grey and white cat sits near a laptop.']",A cat sits next to an open laptop computer.,2.698430299758911,7577.5234375
592,"['A cat resting on an open laptop computer.', 'A black fluffy cat sitting on top of a computer keyboard.', 'A black cat is sitting on a metal platform. ', 'The large cat is resting comfortably behind the laptop screen. ', 'A black and white cat relaxing inside a laptop.']",A black and white cat is sitting on top of an open laptop computer.,3.1547653675079346,7577.5234375
593,"['A couple of cats laying on top of a pink blanket.', 'There are two cats laying down with two remotes', 'Two cats sleeping with a remote control near each of them.', ' two cats lying near two remotes on a purple sheets', 'Two cats asleep on a sofa with a blanket on it.']",Two cats laying on a pink blanket with remote controls nearby.,2.8058362007141113,7577.5234375
594,"['several  wooden boats sitting in the sand', 'Old boats are lined up on the shore of the beach.', 'some boats are docked on the sand at a beach', 'Those boats look like they may have been washed on shore.', 'Old wooden boats in dry dock on a grey dreary day.']",Three boats on the beach at dusk.,1.6435577869415283,7311.41064453125
595,"['A man in a shirt and tie sitting on a white chair next to a lamp.', 'a person sitting in a chair wearing a suit and tie', 'Man in business clothes sits on a chair with his hands crossed. ', 'A man dressed with a tie sits in a chair. ', 'Man wearing slacks and tie sitting in chair.']",A man in a striped tie sits on a couch.,2.7490785121917725,7577.5234375
596,"['A man is frowning while standing in an empty room.', 'A man in formal business attire stands in an office and looks angry.', 'Man in vest and tie standing in room.', 'An office view shows cubicles and overhead lights in the background, and to the front ,  a serious looking man with a beard, vest and colorful tie. ', 'A man wearing a gray vest and a red stripe tie.']",A man in a vest and tie looks at the camera.,3.427769899368286,7772.3134765625
597,"['A small white boat sits on some calm water under a snow capped mountain.', 'A boat on a still lake in front of a mountain', 'a white boat on some water and some mountains ', 'The boat sits in the lake below the mountain.', 'A lone boats sits on a lake that is adorned with mountainous reflections.']",A boat on a lake with mountains in the background.,2.7452025413513184,7577.5234375
598,"['A herd of elephants walking across a body of water.', 'A herd of elephants in rocky area next to water.', 'A group of elephants is walking out of the water.', 'A herd of large elephants in a pool of water.', 'A herd of large elephants get to the other side after crossing a river.']",elephants in the water.,2.505552291870117,7577.5234375
599,"['A young child squats down in front of a bowl.', 'a little boy kneeling down while attempting to stick his hand in a bowl of water', 'A young boy dressed in a tie plays outside by a water bowl.', 'Nicely dressed little boy gets ready to play in the dirt.', 'A little boy dipping his hand into water.']",A little boy wearing a tie and holding a pail of dirt.,2.6307148933410645,7493.8662109375
600,"['Several men in costume gather together under their umbrellas.', 'Young people dressed in costume carry black umbrellas.', 'A group of boys wearing black and red uniforms and black boots carries black umbrellas.', 'A parade of people ij costumes with umbrellas.', 'Costumed performers dance in unison with opened umbrellas.']",A group of people dressed in pirate costumes walk down the street holding umbrellas.,3.2704813480377197,7577.5234375
601,"['An elephant is walking forward in a field.', 'An elephant with tusks walking with a wet trunk.', 'An elephant with short tusks stands alone in a sandy area.', 'An elephant walks alone through a sandy trail.', 'A large elephants walks along toward the camera.']",An elephant walking on a dirt path near a body of water.,2.5686206817626953,7493.8662109375
602,"['a white boat some green hills and water', 'A white sail boat moored in a lake near a mountain range.', 'A boat is floating along in the deep ocean', 'a landscape with water, a boat, trees and mountains', 'A boat floats in a bay during the day.']",A small boat is floating on the water with mountains in the background.,2.7649290561676025,7534.0771484375
603,"['An airport with a woman carrying a piece of luggage.', 'THERE IS A MAN WALKING IN THE AIRPORT', 'A woman in a coat and cat is towing luggage through an airport.', 'A lone woman walks across the terminal with her bags.', 'an airport lobby with a woman hauling baggage']",A person walking through a glass door with luggage.,2.6952779293060303,7577.5234375
604,"['An adult elephant is pictured walking with a baby elephant.', 'A baby elephant walks with an older elephant', 'A baby elephant walks between the legs of its mother.', 'A baby elephant walking along the same path as its mother. ', 'a bunch of elephants are standing together in a pin']",elephants walking on dirt path with trees in background,2.464031457901001,7493.8662109375
605,"['Two elephants cross tusks in confrontation in a field', 'Two elephants standing next to each other in a field.', 'Two elephants in a field entwining their trunks.', 'Two elephants wrapping their trunks together in a field.', 'a open field with large elephants standing in it.']",Two elephants playfully interacting in a grassy field.,2.7388031482696533,7577.5234375
606,"['An adult and two baby elephants standing near a fence.', 'An elephant leads a baby elephant towards a door.', 'A big elephant is being followed by two little elephants', 'a family of elephants walking next to each other ', 'An adult giraffe standing next to a small elephant.']",Elephants in an enclosure with a fence.,2.3427743911743164,7493.8662109375
607,"['a suit case sits on a top next to some drink ', 'A metal bucket with a bottle of booze sticking out of it.', 'A bowl holding a bottle of champagne below a black suitcase.', 'A bottle in a ice bucket sits on a floor next to a luggage rack.', 'A suitcase sitting next to a bottle of champagne.']",A suitcase and a golf club with a bottle of champagne in the bucket.,2.1562681198120117,7332.4814453125
608,"['A piece of luggage is ready to go with cold wear on top for quick usage.', 'A luggage for travel is stuffed with a down jacket.', 'A piece of luggage sitting on the outside of a white building.', 'A carry on rolling luggage with stuff bursting out the top.', 'A wheel along back pack with a jacket strapped to the top']",A suitcase with clothes on top of it.,2.4093565940856934,7421.21826171875
609,"['A man sitting in the back of a truck.', 'A man is sitting in the flatbed of a truck.', 'An old man sits in the back of a truck.', 'This veteran traveler is satisfied with the lift, riding in the back of a pickup truck.', 'The older man is sitting in the bed of a truck. ']",A man sits in the back of a truck with a suitcase next to him.,2.714136838912964,7493.8662109375
610,"['A woman in a hat sitting next to luggage.', 'A young woman sits near three suitcases of luggage.', 'A woman is sitting and posing next to luggage.', 'A girl sitting next to three old suitcases.', 'A women in a hat, tank top, argyle boots, and socks sits beside stacked luggage.']",A woman sits next to three suitcases.,1.9125292301177979,7355.28515625
611,"['Nothing is quite as soft as a young puppy.', 'A brown and white puppy laying on a woman.', 'A woman wearing glasses holding a brown and white dog.', 'A woman laying on a couch with a white and brown puppy.', 'A young dog relaxing with his or her human at the end of the day']",A young girl with glasses is petting a brown and white dog.,2.641876459121704,7493.8662109375
612,"['Two small bears playing in the water together', 'Two bears are playing together in the water', 'Two baby bears are playing with each other in the lake. ', 'Two brown bears swimming in a lake next to green and yellow plants.', 'Two bear cubs are playing together in water']",Two bears play in the water.,2.705136299133301,7621.47509765625
613,"['The group of young men is playing a game of Frisbee.', 'The men are playing Frisbee in the field outside.', 'Three men jumping for a frisbee while others play around them.', 'Some people are playing a Frisbee game in the middle a field. ', 'Several disc players leap to catch the disc ']",A group of men playing frisbee on a field.,2.695265769958496,7534.0771484375
614,"['an image of three people playing Frisbee outside', 'three people standing in a green field with one person holding a frisbee.', 'a close up of three people in a field with a frisbee', 'Three people in black shirts playing with a white frisbee.', 'A bunch of young men walking on a field.']",Three people playing frisbee in a field.,2.591787576675415,7534.0771484375
615,"['A man without a shirt in a park holding a beer and a frisbee. ', 'A man throwing a frisbee while holding a beer', 'a man holding a drink with a frizbee in front of him', 'Man throwing frisbee in a green park with trees', 'A man without shirt on is throwing a frisbee.']",A shirtless man throws a frisbee while holding a beer bottle.,2.6535770893096924,7493.8662109375
616,"['A small child is holding a frisbee while looking at the beach. ', ""A toddler boy stands at the ocean's edge"", 'A toddler is standing on the shore holding a Frisbee.', 'A very small boy on the beach with a disc.', 'Baby boy with Frisbee on beach near surf watching the waves. ']","A young boy stands on the beach holding a pink frisbee, with the ocean waves crashing behind him.",3.3466808795928955,7493.8662109375
617,"['Three zebras munching on grass in their natural habitat.', 'A group of zebras graze on grass in a jungle habitat.', 'A group of zebras eating from a pile of hay', 'Zebras standing in open area grazing on hay.', 'Three zebras standing in the wild surrounded by trees.']",Three zebras eating grass in the zoo.,2.6406936645507812,7577.5234375
618,"['a small pony a with two smaller ponies standing in front of it', 'The city is very busy today with foot traffic. ', 'This shows a view from across a courtyard in a city in a tropical location.', 'A CROWD OF PEOPLE OUTSIDE STANDING IN FRONT OF A BUILDING ', 'A dog is next to a tree and a bunch of people are walking up to colored umbrellas and some have rested under a tree.']",A horse and rider in a plaza with people walking around.,2.788104295730591,7577.5234375
619,"['A large zebra and baby zebra standing inside an enclosure eating.', 'Two zebras eat grass in a fenced field.', 'A mother and baby zebra grazing on grass.', 'Two giraffe standing on a field together grazing on green grass.', 'Two zebras graze in a field of short grass.']",Two zebras standing in a grassy field.,2.3977537155151367,7493.8662109375
620,"['A horse standing in the grass in a fenced in area.', 'A horse grazing the field with a fence surrounding it. ', 'Horse in a large corral eating grass and trees in the back. ', 'A green pasture with a single brown horse.', 'brown horse in green field with trees and fence']",A horse grazing in a field with a barn and trees in the background.,2.776700735092163,7493.8662109375
621,"['Variety of fruits such as bananas, oranges, and apples on a platter.', 'FRUITS AND VEGETABLES ON A CUTTING BOARD ON TOP OF TABLE', 'a slab holds some fruit and vegetables on it ', 'Several assorted mixed fruits and vegetables on a fruit plate.', 'An assortment of different fruits laying in two rows on a tray']",A variety of fruits on a plate.,1.6146235466003418,7311.41064453125
622,"['Bananas in a bushel are displayed over some kind of tail.', 'Multiple banana bunches growing on a leafy tree', 'A large group of bananas still on the tree', 'a patch of green bananas up in a banana tree', 'A lush green banana tree with a big bunch of bananas.']",A bunch of green bananas growing on a tree.,2.39663028717041,7493.8662109375
623,"['An alcoholic beverage with an orange slice in it. ', 'A glass of juice with a spoon and a slice of orange', 'A drink with ice and straws in it with a orange slice on the edge of the glass. ', 'A glass full of juice with an orange slice sticking out of it.', 'A drink that has a slice of an orange in it.']",A glass of orange juice with an orange slice on the rim.,3.294861078262329,7772.3134765625
624,"['Pictures of different types of prepared food containing beans.', 'Three pictures of entrees with tomatoes, black beans, and broccoli. ', 'Three pictures of plates with salads, including beans, fish and vegetables.', 'Different types of foods and vegetables side by side.', 'three different pictures of bean salad on a plate']","Three plates of food with broccoli, beans, and salmon.",3.540745735168457,7882.09033203125
625,"['Three bowls filled with vegetables on top of a table.', 'There are several bowls with veggies in them', 'Three small dishes have different kinds of vegetables. ', 'A bowl of carrots, broccoli, and peppers on a table.', 'The small black bowls have peppers and carrots in them.']",Three bowls of vegetables on a table next to a rice cooker.,2.0436782836914062,7332.4814453125
626,"['A white plate of food tha includes meat and vegetables.', 'a plate with meat and green veggies mixed with sauce ', 'A white plate of food on a table.', 'A plate of pork with chinese broccoli drizzled with sauce', 'Assortment of cooked vegetable on white plate on table.']",A plate of greens and meat.,1.5890676975250244,7311.41064453125
627,"['A picture of some food on a plate', 'An assortment of broccoli and cauliflower is arranged.', 'a mixture of broccoli and cauliflower on a white platter', 'A white dish filled with broccoli and cauliflower.', 'Broccoli and cauliflower florets cut into small pieces and spread around.']",A plate of broccoli and cauliflower.,2.5526483058929443,7577.5234375
628,"['A person with a skateboard on a street.', 'A woman with a skate board purchased food.', 'A woman in a short red dress is holding her skateboard while getting food from a take out window.', 'A woman is standing near a snack bar with a skate board. ', 'Three women, one with a skateboard outside a store']",A woman in a red dress stands next to a food truck window.,2.814201831817627,7493.8662109375
629,"['A plate of food that includes lentils and leafy greens.', 'a person washing something under the running water of a faucet next to a bowl of greens.', 'The cook is rinsing a draining the greens at her kitchen sink.', 'a big orange bowl full of assorted veggies with hands above it ', 'A person washing their hands near a bowl of broccoli.']",A person washing vegetables in an orange bowl.,2.7012970447540283,7577.5234375
630,"['A young man is working behind a counter. ', 'A young man stands in a kitchen watching a griddle. ', 'A young man working at a range in a commercial kitchen.', 'A man prepare food in the small kitchen.', 'A young man is standing behind a counter, carefully looking over an array of food preparation equipment and related items. ']",A man in a red shirt stands in front of a stove.,2.5512959957122803,7493.8662109375
631,"['A skateboarder is riding along the top of a rail.', 'Parkour while skating on a rail in urban', 'A skateboarder is grinding on a black rail.', 'A skater is attempting a rail grind. ', 'A man riding a skateboard down a metal hand rail next to some buildings.']",A skateboarder is doing a trick on a railing in an urban setting.,2.632683277130127,7493.8662109375
632,"['A skateboarder grinds down a railing in front of buildings.', 'A skate boarder 50/50 grinds a hand rail', 'Young man skate boarding on railing in urban setting.', 'A man in white grinding on a skateboard.', 'A man performs a trick on a skateboard over a rail.']",A skateboarder is performing a trick on a railing in an urban setting.,2.946002244949341,7493.8662109375
633,"['A man who is performing a trick on a skateboard.', 'A guy skateboarding on the bars of stairs.', 'A man riding a skateboard down a metal hand rail.', 'A guy doing tricks on his kate board', 'a man that is on a skateboard on a rail']",A skateboarder is performing a trick on a railing.,2.4444968700408936,7493.8662109375
634,"['Pink donut with white sprinkles on the top of it. ', 'a person holds a doughnut with sprinkles on it ', 'A red icing doughnut with sprinkles on top.', 'A person holding a donut with a napkin.', 'A person is holding a doughnut with sprinkles.']",A pink frosted donut with sprinkles is being held by a hand.,3.4321131706237793,7772.3134765625
635,"['The donut robot machine is mechanically making donuts.', 'A man working the counter at a pastry shop.', 'A cheerful couple wait in line at the donut shop.', 'A man baking and preparing donuts to sell at shop.', 'Two adults working behind a counter displaying pastries.']",A man is making donuts at a donut robot.,3.3576979637145996,7772.3134765625
636,"['A metal tray filled with fried donuts and metal tongs.', 'A container of Indian fried pastries and tongs', 'Donuts in a staging area with a pair of tongs near them.', 'THERE ARE FRIED DOUGHNUTS IN A PAN TO BUY', 'A bunch of doughnuts in a silver pan with serving tongs.']",A tray of fried vadas with tongs and a sign above it.,3.0086441040039062,7577.5234375
637,"['A man and a girl standing next to two cakes in the kitchen. ', 'A man and a young girl choosing between two cakes.', 'A man and little girl in front of a cake.', 'A man and little girl are in a kitchen looking at cakes.', 'A man and a child in the kitchen with two cakes.']",A father and daughter cut cake together.,2.304544687271118,7493.8662109375
638,"['A table topped with a train styled cake.', 'Small cakes are on a piece of tinfoil.', 'Several pastries sitting on aluminum foil next to a bowl with a knife and spatula in it. ', 'Baked dessert items being prepared in kitchen area.', 'A piece of cake that is sitting on foil.']",A cake shaped like a toilet sits on a table with other cakes.,2.4470882415771484,7421.21826171875
639,"['A small bed with lots of bottles underneath', 'A single bed sits on a wood floor surrounded by partially-filled bottles of colored liquid.', 'A bed with a bunch of water bottles gathered around it.', 'A bed on an empty floor surrounded by plastic bottles. ', 'a bunch of bottle sitting under a little bed ']",A bed with bottles of water lined up along the footboard.,3.0675809383392334,7577.5234375
640,"['so many people on the sea skating and swimming', 'A group of people surfing the waves in the ocean.', 'Surfers are catching the waves near the beach', 'A group of surfers ride waves in the ocean.', 'A lot of people riding boards on top of a wave.']",Surfers in the ocean.,2.246387243270874,7493.8662109375
641,"['A green netted bed in a light filled bedroom.', 'Bed covered in mosquito netting in a bedroom with windows on three walls.', 'A bed in a hut covered in a bug net.', 'A bed with lots of pillows and blankets under a canopy.', 'Bed in room with candles covered by a mosquito net']",A bedroom with a bed covered in a green canopy.,2.438941717147827,7493.8662109375
642,"['A woman holding a tennis racquet on a  tennis court.', 'a young female with tennis racket ready to strike the tennis ball', 'A tennis player is taking a swing on a red court.', 'The woman is playing tennis on the court. ', 'A woman in a short skirt playing tennis.']",A woman playing tennis on a clay court.,2.369054079055786,7493.8662109375
643,"['A woman holding a tennis racquet on a tennis court.', 'A tennis match takes place on an orange court with full stands.', 'Tennis game on clay court, player waiting to respond from severing player.', 'A wide view of two women playing tennis on an orange tennis court.', 'A crowd of people watching an indoor tennis match.']",A tennis player is about to serve the ball on a clay court.,2.7577333450317383,7493.8662109375
644,"['A woman standing on a tennis court holding a racquet.', 'The woman is on the tennis court to play a game. ', 'A young woman plays tennis and wipes sweat from her face in this double shot.', 'A tennis player is shown wiping the sweat and engaging in action.', 'Two women on a tennis court playing a game of tennis. ']",A woman playing tennis on an orange clay court.,3.0851714611053467,7718.17236328125
645,"['A man plays tennis during a competition while a crowd looks on. ', 'A man on a court swinging a tennis racket.', 'A tennis player posed to swing his racket.', 'A man playing tennis getting ready to take a swing', 'A tennis player competes with a large crowd watching.']",A tennis player in white shorts and shirt on a clay court.,2.532392740249634,7493.8662109375
646,"['Two pizzas with cheese and an egg on top.', 'A fried egg with a runny yolk tops a mini whole wheat pizza made with melted cheese and spinach. ', 'A pizza with veggies and eggs on it. ', 'A pizza topped with cheese, veggies and an egg.', 'A pizza with broccoli and spinach topped with an egg']",A pizza with an egg on top.,2.596203565597534,7577.5234375
647,"['A woman holding a child wrapped in a towel brushing her teeth.', 'A woman is holding a baby who is wrapped in a towel and holding a toothbrush', 'A woman holding a little boy who is brushing his teeth.', 'A baby with a toothbrush in his mouth while being held by a woman', 'a close up of an adult holding a child brushing their teeth']",A woman and a child brushing their teeth together.,2.831010580062866,7577.5234375
648,"['A toothbrush in a cup sitting next to a sink.', 'A toothbrush is sitting in a colorful cup.', 'Fancy colored toothbrush sitting in decorative mug, in a bathroom.', 'A bathroom sink with two toothbrush holders on it. ', 'A toothbrush is sitting inside a cup next to a sink.']",Toothbrushes in a cup next to a faucet.,2.5300912857055664,7493.8662109375
649,"['A living room filled with furniture and a table.', 'a large room that has both a kitchen and living room', 'A view down into a living room and kitchen.', 'A living room with seating areas, tables, and windows.', 'This is what your ceiling fan thinks your house looks like.']","a living room and kitchen area with a couch, coffee table, and sliding glass doors.",3.0734498500823975,7577.5234375
650,"['A room that has a small television next to a red chair.', 'An orange room with a bookcase, chairs, and a TV.', 'A living room with orange colored walls, and a purple chair.', 'Living area with chairs and bookshelves with orange walls.', 'A chair and a television in a room.']",A living room with an orange wall and a black bookcase full of books.,2.9740424156188965,7577.5234375
651,"['A computer mouse is beside a notebook computer.', ' A laptop with a mouse and a keyboard connected. ', 'A notebook computer is set on a table.', 'A computer mouse sitting on top of a computer desk.', 'a laptop with a mouse connected to it ']",A white mouse sits on a desk next to a laptop.,2.6184470653533936,7421.21826171875
652,"['A living room with dark colored furniture and a fire place.', 'A room with brown sofa and chair, tables, a fireplace, and white windows.', 'A view of a large well decorated living room.', 'A living room with a white carpet and black furniture.', 'a living room with a couch and a chair ']",A living room with a fireplace and a couch.,2.6911072731018066,7577.5234375
653,"['A kite flying over a city park on a windy day.', 'an unusually shaped kite and a very colorful one', 'A colorful object is flying through the blue sky', 'A colorful kite flying through a cloudy blue sky.', 'a large kite that is being flown in the sky']",A colorful kite flying in the sky.,1.8208353519439697,7332.4814453125
654,"['A field full of people flying kites in a cloudy blue sky.', 'A large yellow kite is flying over a park in the daytime.', 'Several people in a green field flying kites.', 'A park with several vehicles parked on the grass.', 'A high view of a park where several people are flying kites.']",A park with a few people and cars in the distance.,2.011827230453491,7332.4814453125
655,"['A little boy wearing a baseball hat holding a baseball bat.', 'A young boy swings a plastic bat while wearing a large helmet.', 'A young child in a khaki pants and a hitting helmet, holding a small baseball bat while standing in the grass.', 'A small boy holding a bat with a hat pulled over his face.', 'A boy with a bat has a batting helmet pulled over his face.']",A young boy in a blue shirt and helmet holds a blue bat.,2.8343734741210938,7493.8662109375
656,"['A tennis ball and a woman with a racket on a tennis court.', 'A woman in a very short skirt swinging a tennis racquet at a ball.', 'Woman tennis player returning a tennis ball. ', 'Woman in white outfit swinging up to hit tennis ball. ', 'a woman reaching up while jumping to hit a tennis ball ']",A woman playing tennis swings her racket at a ball.,2.493004560470581,7493.8662109375
657,"['A man swinging a tennis racquet on a tennis court.', 'A teenager getting ready to swing at a tennis ball.', 'A man is aiming to hit a tennis ball on a tennis court.', 'A man swinging a racket on a tennis court.', 'A person is ready to hit a tennis ball on a tennis court.']",A tennis player is about to hit the ball with his racket.,2.718841791152954,7534.0771484375
658,"['A man with a tennis racket and ball is on a tennis court.', 'A man holding a tennis racket playing on a tennis court.', 'A man holding a tennis racquet on a tennis court.', 'A tennis player preparing to swing at a ball.', 'A person is preparing to swing a tennis racket on a tennis court.']",A tennis player is about to hit the ball on a tennis court.,2.52341628074646,7456.91162109375
659,"['A table topped with wooden combs and plastic display cases.', 'A display case of three different wooden combs.', 'Carefully sculpted pieces of wood in a display case.', 'Some wooden objects and beads in a display case.', 'some large wooden forks and other items on display']",A display of wooden forks and a nail.,2.662029981613159,7534.0771484375
660,"['Man in tshirt and tie with cellphone in bathroom taking picture', 'A young man taking a selfie with an iPhone wearing a tie.', 'A man wearing glasses and a neck tie is holding a cell phone.', 'A man holding up an apple phone while taking a selfie.', 'A man takes a pictures of himself in a mirror.']",A man wearing glasses and a tie takes a selfie with his phone.,2.13425874710083,7332.4814453125
661,"['Large clock tower sitting in front of a park. ', 'A large, ornate clock tower rises above another skyscraper.', 'A group of people in a park with a tall clock tower in the background.', 'A clock tower in front of a building', 'A large brick clock tower stands high above the trees.']",A clock tower stands tall in front of a modern building.,2.3609650135040283,7421.21826171875
662,"['A colorful clock tower along a street and near apartments.', 'Colorful clock tower, mostly red with typical European buildings in background. ', 'A tall tower with a clock on top.', 'A large, red clock tower is on a street sidewalk.', 'A large painted clock tower in the middle of town']",A clock tower with a weathervane on top.,2.496220350265503,7493.8662109375
663,"['Scissors are resting on a roll of clear tape.', ' A pair of black scissors sitting on a role of tape.', 'A pair of black handled scissors rest on a roll of clear packing tape.', 'a pair of black scissors and a roll of tape', 'A pair of black handled scissors lying on a roll of tape.']",A pair of scissors cutting a roll of tape.,2.4015538692474365,7493.8662109375
